userid,dateofbirthid,geoid,gender
77151,01052008,51,2
103998,01122007,38,2
39251,01112006,26,1
26895,01032008,56,1
73861,01052008,8,2
95915,01102006,4,2
36456,01062007,51,1
85552,01072007,60,1
43250,01072008,2,1
35059,01032008,35,1
11278,01072008,23,1
27141,01072003,25,2
73587,01112007,20,2
83560,01052007,71,2
85446,01092007,33,2
4229,01112006,6,2
39511,01112006,54,1
22315,01052007,4,1
81101,01112006,15,2
38770,01062007,8,1
106879,01012007,53,2
78762,01082007,30,2
46990,01022007,10,2
15442,01052007,44,1
13696,01102006,67,1
95607,01082007,12,1
36067,01012007,35,2
10945,01092006,9,1
39982,01032007,23,2
109053,01052007,39,2
118950,01022007,74,1
44181,01032007,33,2
30659,01122006,55,2
23550,01082007,55,2
104759,01032006,49,1
54865,01032007,15,2
55302,01032007,3,1
108211,01122006,41,2
100452,01072007,17,1
903,01102006,62,1
52636,01122006,55,2
1774,01052007,49,1
117857,01022007,17,1
10622,01022007,32,1
82998,01092006,19,1
70117,01072007,20,2
6416,01092006,6,2
38825,01072007,29,1
13893,01102006,20,2
57009,01112006,58,2
24763,01102006,7,2
60193,01062007,51,2
69055,01092006,29,2
90111,01072007,36,2
32696,01112006,58,2
116181,01092006,20,2
30983,01012007,14,1
79468,01102006,3,1
54846,01092006,68,2
8725,01022007,11,1
117010,01092006,3,2
90057,01112006,24,1
26721,01042007,62,1
85383,01092006,58,1
22914,01062007,30,2
70258,01082007,69,2
11911,01102006,63,1
64803,01032007,34,1
76015,01012007,26,2
4889,01032007,58,1
93413,01072007,6,1
24810,01112006,4,1
75834,01052007,33,1
15338,01012007,34,1
32356,01072007,59,2
51186,01122006,43,2
110533,01092006,13,2
87990,01062007,15,2
20947,01012007,69,1
33598,01102006,12,2
53059,01062007,50,2
36973,01102005,26,1
5288,01112006,29,1
106560,01042007,30,1
114626,01032007,6,2
103709,01062007,51,2
8310,01092006,51,2
104185,01012007,64,1
109860,01092006,38,1
73826,01022007,53,2
79131,01082007,74,2
54896,01052006,41,1
66555,01022007,22,2
13434,01122006,66,2
68338,01092005,49,1
88749,01072006,37,1
101240,01122005,41,2
65947,01062007,44,2
2570,01052007,8,2
49641,01032006,67,1
27222,01062007,10,1
71806,01082006,14,2
30834,01122005,53,1
24811,01052007,43,2
116016,01102006,44,2
7686,01052007,62,1
34685,01052007,22,2
35730,01012007,41,2
97103,01022006,33,1
74543,01102006,62,1
54904,01082007,50,1
77118,01062007,67,2
57939,01102006,14,1
76260,01122006,49,2
35972,01062007,69,2
175,01062007,36,1
56998,01072007,30,1
50122,01032007,49,2
68759,01012007,60,1
93281,01082007,19,1
58187,01082007,36,2
77560,01122006,40,1
109275,01092006,29,1
61854,01102006,10,1
25257,01032007,71,1
37977,01042007,60,2
16563,01072007,50,1
76948,01082007,13,1
12988,01042007,8,1
46316,01022007,10,2
107845,01092006,10,2
17634,01102006,28,1
47437,01092006,29,1
4816,01022007,8,2
84545,01082007,52,1
8472,01102006,39,1
12076,01032007,55,2
6622,01032007,25,2
71002,01042007,13,1
674,01122006,5,2
76372,01042007,9,1
17194,01072007,58,2
93860,01092006,10,1
34997,01092006,42,2
33138,01052007,29,2
57058,01012007,25,1
27832,01122006,55,2
26188,01102005,47,2
84709,01042007,25,2
28289,01122006,69,1
113345,01012007,5,1
108990,01112005,23,2
3929,01082006,53,2
16058,01052006,14,2
116620,01012007,8,2
11856,01112005,71,2
7848,01062007,70,1
41139,01102005,4,2
24179,01052007,38,1
18285,01102005,33,1
101164,01092005,10,1
40504,01072007,21,1
54688,01062007,54,1
64183,01072007,53,2
33141,01032007,69,1
115436,01062007,58,2
107195,01032007,3,1
87505,01062007,1,1
90318,01052007,40,1
48171,01032007,53,2
26115,01092006,25,1
113304,01012007,29,2
116143,01102005,70,2
12209,01082007,69,1
48832,01122006,65,1
98153,01032007,18,2
100072,01092006,36,1
45021,01122006,43,1
66832,01032007,51,2
15379,01072007,46,1
61045,01102006,29,2
14021,01022007,14,1
56284,01012007,30,2
83721,01052007,19,2
57166,01022007,40,1
1968,01082006,51,1
96794,01062007,12,2
9494,01122006,10,1
54620,01122007,51,2
48511,01072007,15,2
444,01032007,44,1
7218,01052007,2,2
83923,01052007,24,1
43808,01052007,64,2
39359,01032007,8,2
830,01102006,19,2
24565,01082007,40,2
52425,01012007,32,1
17629,01072007,44,2
51580,01022007,16,1
78789,01082007,23,2
115955,01122006,11,1
65480,01052008,10,2
39647,01092005,64,1
38373,01062007,29,2
73050,01072007,6,2
19997,01032007,58,1
64501,01112006,71,1
58243,01102006,7,2
69720,01022006,6,2
82534,01032006,41,1
115400,01032006,28,2
19656,01092006,4,1
49284,01052006,19,1
9888,01112005,41,1
37734,01042007,66,1
111555,01092005,1,2
4655,01102006,61,2
81923,01122006,71,2
69278,01052007,58,2
117365,01092006,21,2
84275,01122006,3,2
75030,01102006,39,2
76321,01092006,19,2
111992,01082007,8,2
118503,01102006,5,2
102285,01112005,17,1
74684,01082007,43,1
30968,01012007,13,1
99946,01092006,62,2
40279,01052006,44,2
108527,01092006,7,1
109164,01022007,38,2
30941,01082007,35,1
71535,01012007,68,2
80627,01062007,39,2
78941,01092006,11,2
31497,01042007,47,1
76420,01102006,57,2
23489,01052007,70,2
46664,01092007,53,2
104754,01062007,34,1
35700,01032007,64,2
34159,01072007,57,1
72909,01072007,18,1
116365,01042007,25,2
87200,01092006,24,2
70601,01112006,35,1
79458,01042007,17,1
68067,01042007,13,1
109106,01052007,21,2
8669,01102006,6,1
42085,01032007,69,1
2178,01042007,67,1
101087,01032007,58,2
8656,01082007,55,2
65026,01052007,53,1
1555,01082007,32,2
100718,01042007,35,1
57195,01092006,21,2
23356,01102006,53,2
107718,01082007,25,2
114666,01022007,57,1
29241,01072007,51,2
54064,01082005,50,1
89644,01042007,39,1
94622,01022007,33,1
102168,01012007,34,2
105808,01112005,25,1
118671,01012007,32,2
96938,01042006,44,1
42214,01102005,33,2
67249,01062007,25,1
70196,01122006,35,2
66127,01102006,66,1
72701,01022008,58,2
88467,01012007,45,2
49369,01112006,1,2
60084,01082007,5,2
45142,01072008,39,2
96412,01092006,48,2
68627,01112006,44,2
57610,01062007,26,2
93194,01052007,17,2
64757,01042007,15,2
68190,01062007,5,1
9940,01042007,54,2
49800,01072006,29,1
65009,01022007,46,2
70236,01092006,29,2
47879,01052007,26,1
102304,01052007,5,2
69902,01102006,40,1
75013,01092006,14,2
21809,01042007,60,2
59658,01042006,71,1
44676,01052007,40,1
74454,01032007,5,2
14422,01112006,29,2
49754,01102006,16,2
112195,01052007,70,2
105009,01042007,13,2
17478,01042007,13,1
19838,01052007,13,1
35229,01022007,61,1
24757,01062007,55,2
41185,01012007,21,2
98941,01052007,38,2
92626,01112007,26,2
84629,01062007,58,2
59877,01032007,15,2
40664,01112006,14,2
11402,01062007,25,2
63307,01052007,52,2
7806,01072007,4,1
9353,01072007,12,1
4077,01082006,40,2
112958,01102006,33,1
71434,01112006,71,2
108731,01062007,22,2
74742,01082007,27,2
2997,01122006,44,1
28240,01122006,14,1
21725,01032007,33,1
114951,01122006,62,1
115550,01032007,37,2
34623,01042007,41,2
68774,01052007,51,2
98424,01032007,68,2
70548,01102006,26,1
20380,01072006,53,1
13148,01112006,11,1
115365,01102005,5,1
83335,01032006,51,1
30109,01042007,12,1
40928,01052007,48,2
108020,01032007,21,1
74523,01112006,59,1
4222,01052007,22,2
40690,01092006,4,2
68426,01122005,49,1
65504,01102006,33,2
41275,01112006,20,1
75911,01082007,39,2
94373,01042006,29,2
9946,01072007,29,2
50658,01042007,6,2
110008,01042007,27,2
33044,01032007,20,1
105011,01122006,1,1
104010,01042008,65,1
38959,01122006,51,2
74858,01032007,58,2
68666,01102005,53,1
74762,01072007,25,2
76082,01032007,63,1
101918,01022007,19,1
77766,01012007,8,1
4364,01022007,48,1
43779,01092006,22,1
32074,01042007,41,2
102286,01062007,67,2
96927,01102006,30,1
56700,01062007,40,1
7502,01122006,48,1
96548,01082007,17,2
36464,01082006,60,2
67411,01052006,40,1
104063,01022007,69,1
46939,01082007,17,2
28523,01102005,32,2
20446,01072007,29,1
33310,01112005,57,2
92225,01082006,26,2
115837,01012006,71,1
16014,01042007,4,2
72888,01082007,69,1
53839,01012007,65,1
6329,01062007,52,1
28295,01052007,10,2
47165,01022007,13,2
36691,01122006,32,2
110924,01042007,43,1
66047,01032007,19,2
80808,01062007,49,1
45649,01122006,4,2
64829,01052006,23,2
22835,01072006,35,2
47174,01042007,42,1
105754,01122006,55,1
7615,01102006,21,1
97198,01072007,20,1
89063,01022007,70,1
7213,01022006,22,1
41921,01062007,2,2
100358,01082007,17,1
116432,01092006,26,1
77963,01032007,2,1
30607,01042007,25,1
20715,01022007,68,2
61824,01082007,21,1
2940,01052007,9,2
61878,01102006,5,1
62034,01052007,53,2
14392,01112005,11,1
39757,01122006,22,2
113543,01032007,35,1
56274,01032007,16,1
36272,01042006,33,1
62794,01122006,57,1
58913,01122006,2,2
94000,01122005,66,1
5595,01022007,12,1
41854,01092006,63,2
15959,01062007,10,2
67709,01012007,35,2
44575,01122006,29,1
53788,01012007,5,2
65790,01102005,4,1
43402,01072004,11,2
29025,01062008,29,2
34773,01092005,21,1
109138,01082007,5,2
86502,01092006,29,2
447,01122005,33,2
29419,01112005,8,2
72743,01022007,52,2
41597,01022006,30,2
89605,01052004,35,1
85562,01092003,19,2
31797,01122003,14,1
13375,01112003,47,2
13234,01032003,31,2
69690,01012003,11,1
77406,01112000,32,1
115146,01062003,62,2
62600,01042004,23,2
31754,01102004,39,1
51217,01092003,4,2
55850,01112004,15,1
31540,01062005,15,1
105383,01092003,22,2
68093,01012005,22,2
20476,01072003,15,1
62746,01122002,52,1
19947,01082004,44,1
68672,01032004,35,2
59526,01042004,57,2
106834,01062003,56,1
48412,01072004,58,2
34529,01032005,53,1
112990,01012004,34,2
91814,01022004,21,1
70074,01042004,16,2
63026,01082004,51,2
2799,01082003,75,2
53517,01032004,13,1
2379,01092003,58,2
48546,01122003,49,2
42556,01062004,34,1
24114,01122002,9,2
95690,01092004,57,2
27725,01012004,33,2
68012,01112003,22,1
105768,01032004,29,1
80870,01012005,35,2
24977,01012003,15,1
43044,01042004,58,2
113231,01032003,26,2
99464,01052004,24,2
19890,01022004,29,2
23839,01112003,31,2
93248,01112003,53,2
53968,01042004,36,1
79169,01062004,30,1
29717,01052003,28,2
19789,01012004,10,1
81428,01102003,20,2
37620,01082004,53,1
95279,01062004,32,1
84065,01102003,57,1
95058,01092003,55,1
55189,01032004,19,2
44976,01102003,64,1
79373,01042003,37,2
18565,01072003,15,1
67238,01062005,8,1
13483,01102003,30,1
114281,01112002,62,1
106675,01062004,52,2
42736,01122003,14,1
23999,01032003,39,2
83805,01072006,40,1
117393,01102007,64,2
113607,01072008,8,2
108328,01102007,4,2
52922,01052005,8,1
34667,01092008,57,2
35861,01062008,19,1
19038,01072008,24,2
15485,01082008,15,1
52985,01102007,4,2
104937,01042008,59,2
102315,01042008,30,1
87638,01052006,31,2
60258,01012008,3,2
26846,01022008,4,2
108225,01062009,55,2
51510,01052008,36,1
43836,01032008,29,2
18764,01012008,21,1
112167,01082008,38,2
79733,01012009,52,1
5563,01092006,71,2
80395,01012008,65,2
47250,01072004,35,1
19158,01092002,46,2
93713,01082005,64,1
78061,01032004,8,2
64228,01052004,44,2
33365,01112003,40,2
50501,01072003,19,1
47860,01012012,20,2
87310,01082007,40,2
46684,01112011,29,1
14606,01042006,35,1
82837,01102011,4,1
69321,01062012,66,2
13974,01042004,15,1
36022,01102003,41,1
22836,01112003,33,2
33927,01042003,27,2
12826,01102006,13,2
20983,01022012,61,2
73411,01102010,23,1
107618,01062012,69,1
6870,01092011,62,1
92010,01082004,1,1
25005,01102003,50,1
115776,01102005,10,1
22129,01062004,58,1
51779,01052004,44,1
59160,01122003,41,1
10714,01052006,1,2
100436,01052004,11,2
5798,01022004,42,1
87378,01042004,29,1
3782,01092011,70,2
108806,01082005,23,2
115944,01042004,32,2
66548,01042004,10,1
32615,01042004,25,1
32313,01052004,23,2
61571,01052004,69,1
21175,01102006,50,2
69554,01062007,54,2
89229,01092006,22,1
69919,01022006,26,1
34273,01072008,39,1
111781,01052008,49,1
234,01082007,11,2
56682,01022004,43,2
42681,01112006,26,1
65970,01112003,28,2
56391,01022007,43,1
107968,01072007,36,1
47559,01052004,47,2
80653,01092007,28,1
68519,01112006,43,2
95100,01092003,26,2
111661,01102006,58,2
118144,01082005,44,2
60255,01052007,75,2
70786,01122006,15,2
21074,01012007,56,1
23408,01092006,70,2
53513,01092006,8,2
40328,01022008,40,2
107137,01112006,68,1
69811,01122006,36,1
106710,01112006,43,2
72798,01082007,12,1
43341,01042007,69,2
100042,01062007,19,2
83671,01042007,33,1
115700,01062007,43,2
21110,01052007,32,2
7194,01052007,21,1
113915,01012007,51,1
61420,01032008,46,1
18227,01102007,32,1
58446,01012008,10,1
57971,01032008,24,2
73198,01122006,9,1
47535,01102005,72,2
81135,01092006,44,1
75785,01052007,14,1
77024,01102006,10,1
74101,01082007,35,1
89123,01062008,6,2
88446,01092007,15,2
86699,01072007,40,1
20833,01072008,29,2
76816,01032006,38,2
53131,01042006,64,1
116186,01062004,52,1
2946,01032006,55,1
7524,01092006,14,2
63262,01052008,32,1
33456,01032007,6,2
82353,01012008,4,1
33538,01052007,21,1
53677,01052004,62,1
30754,01082004,29,1
86303,01112003,75,1
78285,01062008,58,1
115730,01052008,41,2
39810,01102007,68,2
20146,01012008,41,1
18736,01032008,34,1
13971,01112007,60,2
102669,01032008,24,1
24482,01122007,6,2
54193,01032008,8,2
13596,01092005,4,1
91012,01022006,70,2
54361,01012006,27,2
106932,01102007,31,2
86863,01042008,19,1
99479,01032008,13,2
27878,01042008,44,1
115000,01012004,13,2
25617,01082007,58,1
72366,01042007,8,1
8804,01012007,20,1
42108,01042007,64,1
49105,01092006,43,2
17412,01092007,32,2
25295,01082007,29,1
72228,01032007,25,2
16447,01082007,53,2
17960,01092006,8,1
111560,01082007,64,2
37916,01052006,15,2
78307,01112007,53,1
28475,01082007,5,1
19324,01122006,5,2
23136,01072007,8,2
65507,01022007,72,2
47066,01082007,51,2
96091,01102007,48,1
15357,01072006,38,2
3035,01092007,31,2
70178,01012008,47,1
54098,01122003,70,1
60539,01062003,39,2
27503,01012004,32,2
61243,01072004,41,1
8719,01062004,51,1
1291,01062005,1,1
56347,01022007,74,2
14425,01012006,38,1
32582,01112007,25,2
35834,01082008,50,2
14251,01032004,2,2
4597,01102003,31,1
5438,01062004,18,1
100225,01122003,69,1
57287,01112003,17,1
76924,01082004,8,1
90331,01072006,13,2
85483,01122003,2,2
42239,01062005,14,2
85193,01082004,10,1
33606,01022004,46,1
3138,01032004,7,1
17704,01042003,35,2
118089,01012005,58,1
8319,01032004,1,2
33890,01042004,46,2
64149,01012004,8,1
58946,01092003,14,2
56701,01032004,74,2
834,01112003,43,2
67862,01032004,6,1
110617,01122004,27,2
16591,01112003,41,1
39049,01022005,22,2
111044,01072005,39,2
23642,01022005,6,2
21273,01052005,69,2
50761,01082005,8,1
9747,01102004,25,1
110575,01062005,17,2
93451,01092004,67,1
113892,01112004,53,2
29780,01022005,51,1
96621,01022005,15,2
11592,01012005,10,2
72484,01012005,3,1
75375,01062005,4,1
72531,01052005,50,1
19263,01092003,15,1
5080,01102004,57,1
48362,01072005,17,2
76440,01032005,15,1
92294,01102004,26,2
37875,01082005,45,2
108633,01062005,66,1
9794,01062005,6,2
75094,01092004,36,2
16949,01072005,15,2
63713,01022006,26,2
5702,01092003,30,2
28361,01022005,15,1
62244,01072005,2,1
56588,01012004,1,1
117095,01052004,15,1
75336,01062004,29,1
64751,01082004,58,2
60136,01062005,15,2
71993,01032005,25,1
113477,01062004,4,1
115056,01072005,10,1
43263,01092003,25,1
82751,01082004,32,1
16603,01072004,63,2
104299,01072004,14,1
88985,01092003,2,2
681,01112003,76,2
58769,01072004,3,1
72833,01012004,28,2
97557,01042005,56,1
57849,01082004,25,2
36006,01012004,67,2
52609,01032005,68,1
3910,01082005,71,1
12737,01062003,66,1
11523,01122002,6,1
110962,01092003,24,1
45262,01122003,19,2
35092,01122003,39,2
42876,01102003,62,1
29605,01082004,22,1
38188,01022005,14,1
78211,01122003,3,2
20547,01042004,30,2
26662,01012005,71,2
60405,01012005,8,2
10711,01072004,49,1
57519,01042004,15,2
74341,01062004,25,2
16198,01012003,49,2
90097,01072004,43,1
33124,01072004,58,2
2196,01082004,34,1
96453,01062003,4,1
20708,01012004,37,2
116598,01042005,62,1
39739,01012005,47,2
37665,01022004,6,2
55223,01032004,46,1
106488,01052004,17,1
96963,01112004,69,2
27059,01022005,43,2
98948,01052003,51,1
54964,01072004,51,1
55889,01082004,40,2
14826,01052005,35,2
79486,01022004,49,2
104039,01122004,24,2
90321,01052005,48,2
102493,01122004,50,1
5724,01102003,49,2
81332,01092004,5,1
67743,01042004,29,1
57152,01082003,20,1
35794,01082004,2,1
70689,01122004,33,2
82418,01092003,11,1
74978,01062004,27,2
80237,01072004,4,1
105977,01032004,5,1
93722,01062005,41,2
35662,01052004,59,2
80348,01042005,27,1
78117,01122004,32,2
44112,01022006,49,1
45546,01052004,51,1
109574,01072004,8,1
96375,01022004,22,2
95205,01042004,33,1
17663,01042004,56,2
46811,01072004,31,1
100065,01042004,49,1
116107,01032004,48,2
56302,01072004,17,1
91153,01032005,60,2
90043,01092004,19,2
98753,01052005,17,2
96419,01072005,55,1
20777,01072005,34,2
107681,01092004,2,1
102683,01102004,31,2
117237,01042004,62,1
98899,01012004,17,2
26047,01042004,28,2
103442,01092007,2,1
94105,01082004,25,1
109160,01122004,52,1
40650,01022005,69,2
48469,01112004,19,1
18378,01112004,58,1
117826,01102003,61,1
62960,01092003,46,2
108074,01052004,35,1
46493,01102003,49,2
65690,01042004,44,1
86758,01112003,46,2
111854,01062005,17,1
40135,01122004,51,1
32304,01072005,20,1
96215,01042005,5,1
63364,01022005,33,2
5339,01022008,37,2
114984,01022006,9,1
41987,01072004,35,1
62103,01052005,65,2
91312,01032004,40,2
116034,01062005,31,1
29390,01042004,52,1
42024,01022004,43,2
37546,01122003,10,2
117926,01102004,60,1
8642,01042004,19,2
74970,01052004,10,2
86140,01032005,13,2
117906,01052004,9,2
76817,01072004,58,2
1637,01032004,69,2
75918,01122003,52,1
26715,01082004,70,1
110446,01042004,5,1
78473,01012004,25,1
5647,01022004,8,1
83654,01092007,57,1
89521,01072004,29,2
98321,01052004,21,1
96477,01112003,9,1
84199,01032004,49,1
11923,01072004,15,2
40506,01112003,2,1
101324,01032004,39,1
6268,01072004,17,2
75165,01052004,44,2
12041,01042005,27,1
6185,01082004,18,1
102002,01072004,29,2
112565,01022004,64,2
91502,01082005,13,1
70219,01062004,66,1
117856,01012004,36,2
100934,01112003,21,1
109113,01122004,50,2
102211,01092003,1,2
21157,01122003,5,2
99814,01082004,41,2
75575,01062005,3,2
42704,01122004,11,2
25536,01122004,54,1
30990,01082004,4,2
115315,01122004,21,1
45266,01102004,32,2
16000,01112004,70,2
31746,01102003,62,2
73415,01092004,69,1
24816,01062004,44,2
63525,01122003,27,1
106915,01052004,48,1
48775,01032004,48,2
96048,01052004,44,2
113894,01092004,25,1
31464,01122003,27,1
25338,01112003,38,1
46024,01072004,5,1
61744,01092004,56,1
17316,01112004,25,2
84829,01102004,8,1
91427,01102002,33,1
14932,01082004,62,1
101061,01072004,13,1
97133,01012006,69,2
69210,01122004,38,2
56232,01072004,39,1
31082,01012004,62,1
102768,01112005,19,2
51544,01102003,24,1
69008,01012006,17,1
104914,01122002,30,1
83813,01012003,31,1
98527,01112003,26,1
96961,01062004,10,2
18923,01012004,58,2
54402,01072004,27,2
99964,01012003,43,1
107584,01072004,44,1
28390,01102003,41,1
104161,01102003,1,2
106386,01112002,40,1
73798,01102003,46,2
102237,01082004,10,1
66193,01092003,58,2
23397,01082004,53,2
38010,01052004,11,2
90668,01062004,76,1
33743,01112004,76,1
12817,01042004,51,1
99879,01042004,27,1
31769,01012003,24,2
58106,01012004,25,2
54,01062004,44,2
40608,01082005,39,1
101747,01022004,50,1
41403,01052011,33,2
94743,01072005,32,2
108554,01072005,15,2
85781,01062004,20,1
85433,01032004,23,1
24002,01032013,33,2
22577,01042012,62,1
21975,01102010,12,1
58859,01122003,2,2
7000,01092003,23,2
76871,01012013,58,2
44898,01102012,21,2
77214,01022012,58,1
30522,01112011,44,2
11242,01052012,13,1
58773,01082012,3,1
63508,01092011,13,1
38045,01072012,62,1
29047,01112011,41,2
62675,01022012,26,1
14101,01112012,62,1
48719,01112011,70,1
70852,01072005,13,1
49626,01022011,75,1
51810,01072013,6,2
7110,01102012,66,2
36653,01072012,21,1
34807,01032011,21,1
15538,01072004,43,1
99281,01092006,29,1
7281,01112004,17,1
57085,01082004,76,1
11034,01042004,72,1
70799,01042012,8,1
23605,01112003,59,2
81463,01092008,49,1
73390,01112008,25,1
7178,01102004,50,2
96328,01092006,31,1
84097,01082009,53,2
64281,01102009,24,1
91653,01032006,59,2
71614,01052004,55,1
98609,01052008,64,2
111383,01122004,71,1
27303,01092004,9,1
34176,01122004,26,2
79844,01042007,68,2
111994,01022009,2,1
8411,01032009,22,1
26695,01032009,8,2
24353,01072010,17,1
21016,01022009,59,2
31788,01092008,26,2
62942,01012009,19,2
36260,01082008,56,1
107953,01032008,47,1
41255,01032008,30,2
115879,01122007,39,2
58924,01062008,52,1
7762,01062008,5,1
83515,01122008,42,1
80879,01022009,44,1
59142,01062008,62,2
